Author,Date,Tweet
HoofHugs,2020-11-04 07:56:14,"DOES ANYONE FIND IT ODD THAT...

1. Six states have stopped counting votes
2. These states have Trump currently leading
3. These states ARE ALSO RUN BY DEMOCRATS

THIS IS NOT A COINCIDENCE

RT"
kayla_goolsby,2020-11-04 07:56:14,Supporting Trump is an unforgivable offense. I will deadass look at you differently forever if you support him in 2020.
jesuishumain16,2020-11-04 07:56:14,"in un mondo sensato, non si vota di nuovo Trump dopo le innumerevoli dichiarazioni omofobe e sessiste, dopo aver quasi fatto scoppiare la terza guerra mondiale o dopo il suo negazionismo riguardo il covid. 
Ma questo è il 2020 e gli elettori sono americani
#Elections2020 https://t.co/vWJgftTnnN"
AveryAbrams,2020-11-04 07:56:14,@JoeBiden You have been numerically eliminated. Trump has won.
uknowneutron,2020-11-04 07:56:14,43. “우린 대법원으로 간다. 모든 투표는 멈춰야 한다. 내일 새벽 4시에 갑자기 표를 찾아서 결과를 바꾸려 하면 안된다.” - 도널드 트럼프
mentxues,2020-11-04 07:56:14,"Los datos dicen que:

1- Récord de empleo en la población negra bajo la administración Trump.

2- La administración Obama/Biden expulsó a más inmigrantes que Trump.

3- Bajo la administración Obama/Biden murieron más afroamericanos a manos de la policía.

https://t.co/7YA8kkNqwp"
9NEWSNANCY,2020-11-04 07:56:14,"Six states can’t get the votes counted
Six states in which Trump is leading
Six states where the Dems are in charge"
ILLUMITIDDIES,2020-11-04 07:56:14,"if you are from pennsylvania, wisconsin, michigan and georgia, PLEASE CHECK THE STATUS OF UR BALLOT AND MAKE SURE IT WAS COUNTED. IF IT WAS NOT CALL IMMEDIATELY AND CORRECT IT BY VERIFYING YOUR IDENTITY. 

just google “your state” + “check ballot status” https://t.co/2UtdMwWGkw"
SempPress,2020-11-04 07:56:14,"Just to explain what is going on. 
AZ has 82% of the vote in. Trump trials by 5 pts.....Fox calls it hours ago.
meanwhile WI has 81% of the vote in with Biden tailing by 4 pts  and no one calls it.  

See how that works?"
McRN101,2020-11-04 07:56:14,"I don't understand Trump's speech.

I do understand that the polls were wrong.

Again."
jentlemila,2020-11-04 07:56:14,"BREAKING: Joe Biden is projected to win the key battleground state of Arizona, AP reports https://t.co/0s3YjsJdBV https://t.co/2WScmI1gXy"
ietjefietje,2020-11-04 07:56:14,"Desnoods via de Supreme Court, zegt hij zelf. De winstmarges zijn enorm in sommige staten maar Democraten geven het nog niet weg. https://t.co/Vq2utOaH0t"
Zombiegrl16,2020-11-04 07:56:14,🕯biden will win🕯 🕯biden will win🕯 🕯biden will win🕯 🕯biden will win🕯 🕯biden will win🕯 🕯biden will win🕯 🕯biden will win🕯 🕯biden will win🕯 🕯biden will win🕯 🕯biden will win🕯 🕯biden will win🕯 🕯biden will win🕯 🕯biden will win🕯 🕯biden will win🕯
HivLori,2020-11-04 07:56:14,"@FoxNews 
Shame on all of you for not calling this election tonight. You know as well as the rest of us that President Trump has been re elected. You have scammed your countrymen and are a disgrace to the people. Hang your heads in shame all of you there. We are smart people!"
MakylaGomez,2020-11-04 07:56:14,"Given the circumstances, those right there might be the most egregious lies Trump has ever told."
GulJunat,2020-11-04 07:56:14,"Conservatives and evangelicals will remain silent about 46-1 calling for the disenfranchisement of MILLIONS of voters and threatening to have counting stopped.

They are all traitors, enabling a wannabe dictator who’s appeal to them is sustaining white supremacy.

#ElectionNight"
chuckfuller871,2020-11-04 07:56:14,".@FoxNews 
.@BretBaier @hughhewitt @AndrewCMcCarthy 

Michigan

Trump up - 290,815 

Again, just looking at the %'s it's impossible for Biden to catch up.  Without even looking at the Trump outstanding vote. https://t.co/H44zqoVk4w"
JimBeas62488214,2020-11-04 07:56:14,"@Porter_Anderson @johncusack @Acosta @jaketapper @realDonaldTrump Welcome to Trump world man.
America is pathologically stupid.
Mad Max is next dude."
Elprimorosoroso,2020-11-04 07:56:14,"Hispanos que han huido de países socialistas dando la victoria Trump

Qué poético todo😂"
WilhelmusJanus,2020-11-04 07:56:14,"Donald Trump is a fascist carrying out an anti-democratic coup.

That’s the reality of the situation stripped of any hyperbole. That’s where we are. Right now. Right here. A massive, societal, political crisis."
willowgjh,2020-11-04 07:56:14,"@SCAMye_west @Matthew94182537 @GabbieHanna wow you’re so immature like a trump supporter, who knew you were one 🙀"
DavidJ___,2020-11-04 07:56:14,biden got az
JOchoaVidal,2020-11-04 07:56:14,"El presidente Trump habla desde la Casa Blanca, donde muchos de los asistentes no llevan mascarilla.  https://t.co/aKEvsJ9xrk https://t.co/xJD39YZu6h"
ongaongawoman,2020-11-04 07:56:14,Arizona has flipped to Biden!
badbbyg1,2020-11-04 07:56:14,if your voting for trump don’t go vacation in mexico
sIowlwt,2020-11-04 07:56:14,dale biden que ganas gordito
MarijaneGreen,2020-11-04 07:56:14,"Trump touts wins in key states, says he will fight election in Supreme Court."
dpaxorales,2020-11-04 07:56:14,WASHINGTON (AP) -- Joe Biden wins Arizona
jelenathebitch,2020-11-04 07:56:14,rt to manifest biden as president😭 https://t.co/Np1pOKKEiG
stillpetalss,2020-11-04 07:56:14,TO PASSANDO MAL
clemrhd,2020-11-04 07:56:14,Si trump est réélu je nude tout ceux qui rt
Chandiedoll,2020-11-04 07:56:14,"If votes were no longer counted past where we are now in the election 4 yrs ago, Trump would not have been awarded az or mi. This is abt counting millions of votes that have been cast. No surprise. And no surprise trump declared victory - wrongly - after promising he would not."
Lovatics820,2020-11-04 07:56:14,BIDEN JUST GOT ARIZONA YESSSS
AromeVaasy,2020-11-04 07:56:14,LIVE: President Donald J Trump https://t.co/J7hhaUPUf0
teenaseeseven,2020-11-04 07:56:14,@Gold_blooded5 Cubans more scared of “socialism “ than another dictator.. I say the same thing ..my mom and even grandma are Cubans FOR BIDEN !! Most are republicans tho
vincentachuka,2020-11-04 07:56:14,"""This is a fraud on the American public... we were getting ready to win the election, frankly we have won the election. Our goal now is to ensure integrity... We'll be going to the US Supreme Court. We want all voting to stop,"" says Donald Trump"
ACFresh7,2020-11-04 07:56:14,PA still has 1.4million votes to count...this election is far from over @realDonaldTrump it’s over when all votes are counted...not when you say it is #CountAllTheVotes #Elections2020
DriesHiroux,2020-11-04 07:56:14,BREAKING: Trump says he will be going to the Supreme Court and wants all voting to stop.
goldngater,2020-11-04 07:56:14,"BREAKING: President Trump has falsely claimed that he has won the 2020 election.

That is wrong. Millions of votes are still being counted in key states. https://t.co/L3gTnRGK5f"
ldelpuerto,2020-11-04 07:56:14,@AP_Politics calls Arizona for @JoeBiden
ericaa422,2020-11-04 07:56:14,Fuck donald trump and everyone who supports this man.
BeritaSahamIdx,2020-11-04 07:56:14,Dow futures drop 400 points as Trump vows U.S. Supreme Court challenge https://t.co/atVUjGLPFP
punkrottt,2020-11-04 07:56:14,"Remember: A record number of Americans are voting by mail this year, and counting those votes will take time. 

We need to be patient, stay strong, and #CountEveryVote. 

No matter what Donald Trump says tonight."
bevsaywhaaa,2020-11-04 07:56:14,"I’m looking at WI and NC, really unsure about the other 3."
Markus645,2020-11-04 07:56:14,I’m... going to try to go to bed. And pray for a Biden victory.
Aryansoodking,2020-11-04 07:56:14,@MSDivyanshu @mufaddal_vohra Trump is bowling full length delivery But biden is playing it nicely at the strike rate of 144
waqasahmed0,2020-11-04 07:56:14,BREAKING: Trump says a 'major fraud' is being perpetrated on the nation
Muchachat,2020-11-04 07:56:14,A senior member of Joe Biden’s staff tells me that the mood in the campaign is “a tense calm.” They are encouraging staffers to get some sleep. “We talked about this scenario and assumed he’d say crazy shit.”
beruuse,2020-11-04 07:56:15,"Given the circumstances, those right there might be the most egregious lies Trump has ever told."
scholaratarms,2020-11-04 07:56:15,How many electoral votes does Ben Shapiro have?
des2c00l,2020-11-04 07:56:15,rt to manifest biden as president😭 https://t.co/Np1pOKKEiG
workhousepr,2020-11-04 07:56:15,https://t.co/j3rTQjeytS
Kessler2010,2020-11-04 07:56:15,People who are complaining about what Trump just said are the same people ignoring that the Pennsylvania AG suggested yesterday that there was no legitimate way that Trump could win the state and directed voters who had voting questions to call the Democrat Party for information
aashlee_,2020-11-04 07:56:15,As soon as I heard about mail in ballots I already knew Trump had something up his sleeve and this was not gonna be a fair election
TGrandmommy,2020-11-04 07:56:15,@amyklobuchar Let me educate you... There is only so many people in each state... when President Trump gets to a percentage that Biden can’t beat President Trump has won that state ... you don’t have to count anymore... it’s over!
mrcaseclose1,2020-11-04 07:56:15,"I have been following the US elections since last night, yet to hear that AREA BOYS came shooting and moved Ballot boxes oh. I just love Nigeria my country. Lol"
AgnesNutter7,2020-11-04 07:56:15,@MomsgonnabeR They stopped counting because Trump was winning.
cierzo1,2020-11-04 07:56:15,"Every single time Trump is contemplating or covering up a crime, he accuses the other side of committing it. Understand this and not much will surprise you."
shaheerasiim,2020-11-04 07:56:15,You know shit’s gone to total shit when El Pres makes more sense than the suit men 😂
Steelcityrule,2020-11-04 07:56:15,GA is close because Biden cam overcome his dedicit with what is remaining because they lean Dem. Trumps counties already called.
jinxicament,2020-11-04 07:56:15,BREAKING: Joe Biden wins Arizona. #APracecall at 12:51 a.m. MST. #Election2020 https://t.co/lGfinjTqT4
parkolz,2020-11-04 07:56:15,"Trump claiming a victory he never won, and saying he will take it to the Supreme Court.  This is what dictators do.  Stop."
ramnamesandeep,2020-11-04 07:56:15,"When you wake up and see Biden has a bigger number than Trump but then remember you’re European and don’t have a clue how the US voting system works 

#ElectionNight   #USElection https://t.co/lptKY1PDAk"
rae_tyler,2020-11-04 07:56:15,"If you’re still somehow undecided...

Democracy is at stake. Fascism knocking at the door. Tap into your humanity for a second. We’re better than this. Trump is evil to the core. It CAN be that simple. And we won’t survive another 4 years of this chaos &amp; corruption.

Read this ❤️"
94pimpflow,2020-11-04 07:56:15,If Biden doesn’t win im going to intervene.
FeaturedMoritz,2020-11-04 07:56:15,"Korrektur:

War nicht so. Hier das Interview.

Ab 2:45 redet Sander's über die Stelle welche ich meine. #Elections2020

https://t.co/fGwsEbJo3n"
breeleeme,2020-11-04 07:56:15,"trump just claimed that arizona should keep counting the votes because he's losing there when nearly all votes are counted, whereas in michigan and pennsylvania where millions of mailed in early votes haven't been counted yet should immediately halt and declare him the winner."
MelvynIngleby,2020-11-04 07:56:15,Arizona definitief naar Biden.
R_Franks,2020-11-04 07:56:15,"Friendly reminder that, as Trump was declaring victory, given the states that have been called, he's behind in both the popular vote and the electoral count."
ekberthel,2020-11-04 07:56:15,It's not my place or Donald Trump's place to declare the winner of this election. It's the voters' place.
HarrisonMatt7,2020-11-04 07:56:15,He clearly did win.
MariaAB75325387,2020-11-04 07:56:15,@TheBuzzer67 Biden doit aller à là maison de retraite.
AdesimiDivine_,2020-11-04 07:56:15,"@davidayo_ Guy Biden is winning now, but trump is winning in 4 out of the remaining 6 and they've counted 85% of the votes lol if that continues which it most likely would at this point Trump would win"
AudibertSherri,2020-11-04 07:56:15,"@charliekirk11 I strongly believe if Trump wins , He is giving America a chance to repent and get right with God."
liebekatie,2020-11-04 07:56:15,"Joe Biden wins Arizona, becoming the second Democratic presidential candidate since 1948 to win the longtime Republican stronghold. #APracecall #Election2020

https://t.co/zqaBcJuZyd"
Bora_PN,2020-11-04 07:56:15,"Joe Biden has won Arizona, the AP says https://t.co/yn5ppM927a https://t.co/843NInqkeL"
llaramuaawi,2020-11-04 07:56:15,"Trump: I will bomb the middle-east.
Biden: I 🌈💚💙will 🏳️‍🌈💘💙💚bomb 🚺🎗️🌈🫒💙💘🤍❤️the 💙🌈🏳️‍🌈🏳️‍⚧️middle east❤️🏳️‍🌈🚺🎗️"
somaraju003,2020-11-04 07:56:15,if #trump wins the #ELECTION2020 I will be giving 1000 to everybody who retweets this tweet. https://t.co/iw5jbyA1Xw
milleraz,2020-11-04 07:56:15,"Among other things, Trump has just insured that whether he wins or loses, large numbers of Americans will consider this election illegitimate. Faith in democratic institutions will likely fall further. Extremism and radicalism will rise."
jtoddtorg,2020-11-04 07:56:15,"President Trump: ""A very sad group of people are trying to disenfranchise the vote, and we're not going to stand for it."""
slimegirlmarx,2020-11-04 07:56:15,nationwide) was demonized about those for entire media cycles by the Dem establishment-friendly media and the Democratic Party themselves. And then they had their  ringer make sure he was out of the race so Biden could be crowned the nominee
